trial,N,R_cert,R_true,issued,eta_star,covered
155,32,1.0,0.2643416814650831,True,0.07051833296035706,1
155,64,1.0,0.22459542020822248,True,0.07051833296035706,1
156,16,1.0,0.33920823110354037,True,0.06565947766312487,1
156,32,1.0,0.27767077048767597,True,0.06565947766312487,1
156,64,1.0,0.23786275357304607,True,0.06565947766312487,1
157,16,1.0,0.3287679290177732,True,0.0727993389841381,1
157,32,1.0,0.26700540274705714,True,0.0727993389841381,1
157,64,1.0,0.22772869657447756,True,0.0727993389841381,1
158,16,1.0,0.3331857851427678,True,0.06961217988241666,1
158,32,1.0,0.2722761216191833,True,0.06961217988241666,1
158,64,1.0,0.2333728130972721,True,0.06961217988241666,1
159,16,1.0,0.3233039832287814,True,0.07151822601187752,1
159,32,1.0,0.26047572428779314,True,0.07151822601187752,1
159,64,1.0,0.2203099618721816,True,0.07151822601187752,1
160,16,1.0,0.32853829087192027,True,0.06992464646101675,1
160,32,1.0,0.2652011777308187,True,0.06992464646101675,1
160,64,1.0,0.22372907130111558,True,0.06992464646101675,1
161,16,1.0,0.3266000671007115,True,0.06965904986920668,1
161,32,1.0,0.26331745193821066,True,0.06965904986920668,1
161,64,1.0,0.2220010098680512,True,0.06965904986920668,1
162,16,1.0,0.32917019308988676,True,0.06592507425493495,1
162,32,1.0,0.2690319346263397,True,0.06592507425493495,1
162,64,1.0,0.23137718620985573,True,0.06592507425493495,1
163,16,1.0,0.3312116586403664,True,0.06845605354159617,1
163,32,1.0,0.26918920509704264,True,0.06845605354159617,1
163,64,1.0,0.22955126181042473,True,0.06845605354159617,1
164,16,1.0,0.32850416581449465,True,0.07258061237911796,1
164,32,1.0,0.2682683893283995,True,0.07258061237911796,1
164,64,1.0,0.23020623122768968,True,0.07258061237911796,1
165,16,1.0,0.3339457688308968,True,0.06956530989562662,1
165,32,1.0,0.27254722010094906,True,0.06956530989562662,1
165,64,1.0,0.23315950013558306,True,0.06956530989562662,1
166,16,1.0,0.32922229091156496,True,0.0724400024187479,1
166,32,1.0,0.2678227715438685,True,0.0724400024187479,1
166,64,1.0,0.22851495696422244,True,0.0724400024187479,1
167,16,1.0,0.3235836369007765,True,0.07587713478334943,1
167,32,1.0,0.2626363598954789,True,0.07587713478334943,1
167,64,1.0,0.2237373243388027,True,0.07587713478334943,1
168,16,1.0,0.3329463083980086,True,0.06909661002772641,1
168,32,1.0,0.27152499317632955,True,0.06909661002772641,1
168,64,1.0,0.2320940234138432,True,0.06909661002772641,1
169,16,1.0,0.3253338128931101,True,0.07204941919549775,1
169,32,1.0,0.26357828696376073,True,0.07204941919549775,1
169,64,1.0,0.22441290978171788,True,0.07204941919549775,1
170,16,1.0,0.3303515829242082,True,0.06909661002772641,1
170,32,1.0,0.26759370375295866,True,0.06909661002772641,1
170,64,1.0,0.22704630777672113,True,0.06909661002772641,1
171,16,1.0,0.32725941107759343,True,0.07064331959179716,1
171,32,1.0,0.2640134691443409,True,0.07064331959179716,1
171,64,1.0,0.22269110812562087,True,0.07064331959179716,1
172,16,1.0,0.3281518631959302,True,0.06804984698941594,1
172,32,1.0,0.2678627434208904,True,0.06804984698941594,1
172,64,1.0,0.22970607199498974,True,0.06804984698941594,1
173,16,1.0,0.3255122796501082,True,0.07097140949932722,1
173,32,1.0,0.26323208447583907,True,0.07097140949932722,1
173,64,1.0,0.22355549007077966,True,0.07097140949932722,1
174,16,1.0,0.3335921591343534,True,0.06714369391147554,1
174,32,1.0,0.27007457157402986,True,0.06714369391147554,1
174,64,1.0,0.22824945650998515,True,0.06714369391147554,1
175,16,1.0,0.3384875653934551,True,0.06683122733287533,1
175,32,1.0,0.27842197119532164,True,0.06683122733287533,1
175,64,1.0,0.23996786587983726,True,0.06683122733287533,1
176,16,1.0,0.3230976427368805,True,0.0724400024187479,1
176,32,1.0,0.26090931214029195,True,0.0724400024187479,1
176,64,1.0,0.22108845521907705,True,0.0724400024187479,1
177,16,1.0,0.32288184091854477,True,0.0700652564213868,1
177,32,1.0,0.260136170133705,True,0.0700652564213868,1
177,64,1.0,0.2204203739397517,True,0.0700652564213868,1
178,16,1.0,0.3426031818646444,True,0.06221901104233295,1
178,32,1.0,0.28197808891872694,True,0.06221901104233295,1
178,64,1.0,0.2425860582592373,True,0.06221901104233295,1
179,16,1.0,0.3342516121623556,True,0.06478457124304454,1
179,32,1.0,0.2713794601747574,True,0.06478457124304454,1
179,64,1.0,0.2304608337142602,True,0.06478457124304454,1
180,16,1.0,0.32869794142193515,True,0.06956530989562662,1
180,32,1.0,0.265236412490925,True,0.06956530989562662,1
180,64,1.0,0.224330780864747,True,0.06956530989562662,1
181,16,1.0,0.3249439024595906,True,0.07258061237911796,1
181,32,1.0,0.26306181341255264,True,0.07258061237911796,1
181,64,1.0,0.2245130328848295,True,0.07258061237911796,1
182,16,1.0,0.3309043983365455,True,0.06984652981636678,1
182,32,1.0,0.269650978519116,True,0.06984652981636678,1
182,64,1.0,0.2305323797169579,True,0.06984652981636678,1
183,16,1.0,0.336205365581746,True,0.06861228683089622,1
183,32,1.0,0.2754367888140605,True,0.06861228683089622,1
183,64,1.0,0.23609748821060914,True,0.06861228683089622,1
184,16,1.0,0.3425263740879692,True,0.06378467819152407,1
184,32,1.0,0.2832103289391331,True,0.06378467819152407,1
184,64,1.0,0.24462371591795118,True,0.06378467819152407,1
185,16,1.0,0.32339107351583757,True,0.07062769626286709,1
185,32,1.0,0.2605724549812195,True,0.07062769626286709,1
185,64,1.0,0.2202409762190589,True,0.07062769626286709,1
186,16,1.0,0.3333586573092526,True,0.07022148971068697,1
186,32,1.0,0.27388508916212934,True,0.07022148971068697,1
186,64,1.0,0.23617444230099624,True,0.07022148971068697,1
187,16,1.0,0.3263411485413769,True,0.06740929050328569,1
187,32,1.0,0.26329391608638275,True,0.06740929050328569,1
187,64,1.0,0.22291505685014454,True,0.06740929050328569,1
188,16,1.0,0.3333636726526653,True,0.06920597333023643,1
188,32,1.0,0.2718634354404048,True,0.06920597333023643,1
188,64,1.0,0.23252103059523302,True,0.06920597333023643,1
189,16,1.0,0.3348685218064044,True,0.06817483362085605,1
189,32,1.0,0.27378190044920053,True,0.06817483362085605,1
189,64,1.0,0.23467394912536424,True,0.06817483362085605,1
190,16,1.0,0.3298939990632272,True,0.06792486035797583,1
190,32,1.0,0.2677542167100717,True,0.06792486035797583,1
190,64,1.0,0.2280932922095227,True,0.06792486035797583,1
191,16,1.0,0.3260974506898964,True,0.07192443256405766,1
191,32,1.0,0.2622941375735597,True,0.07192443256405766,1
191,64,1.0,0.2212023402333154,True,0.07192443256405766,1
192,16,1.0,0.33719123054370664,True,0.06890913008056632,1
192,32,1.0,0.2768438439007419,True,0.06890913008056632,1
192,64,1.0,0.23776667015725786,True,0.06890913008056632,1
193,16,1.0,0.32968132061353583,True,0.06884663676484631,1
193,32,1.0,0.26756718605576346,True,0.06884663676484631,1
193,64,1.0,0.2274360074640927,True,0.06884663676484631,1
194,16,1.0,0.3301435628725144,True,0.06683122733287533,1
194,32,1.0,0.2679282045402622,True,0.06683122733287533,1
194,64,1.0,0.2285819983090005,True,0.06683122733287533,1
195,16,1.0,0.3294182201690843,True,0.07028398302640697,1
195,32,1.0,0.2682147515274429,True,0.07028398302640697,1
195,64,1.0,0.2292229801814375,True,0.07028398302640697,1
196,16,1.0,0.32036540180012857,True,0.07187756257726761,1
196,32,1.0,0.25834717499206183,True,0.07187756257726761,1
196,64,1.0,0.21944348606027347,True,0.07187756257726761,1
197,16,1.0,0.3381892161811519,True,0.0640658981122641,1
197,32,1.0,0.27640866987896673,True,0.0640658981122641,1
197,64,1.0,0.2365721213833133,True,0.0640658981122641,1
198,16,1.0,0.331416218737358,True,0.06698746062217549,1
198,32,1.0,0.2688509684339441,True,0.06698746062217549,1
198,64,1.0,0.2287823347522718,True,0.06698746062217549,1
199,16,1.0,0.3306555941788764,True,0.07026835969747698,1
199,32,1.0,0.269470220278434,True,0.07026835969747698,1
199,64,1.0,0.230784201374392,True,0.07026835969747698,1
